"class","order","family","genus","sci_name","alt_names","tax_level","life_stage","body_shape","body_shape_ordinal","shape_eel_like","shape_elongated","shape_fusiform","shape_globiform","shape_compressiform","shape_depressiform","l_min_TL","l_max_TL","l_min","l_min_type","l_max","l_max_type","l_note","l_ref","l_url","l_ref2","l_url2","l_ref3","l_url3","l_ref4","l_url4","phys_defense","defense_spines_num","defense_spines","exoskeleton","exoskeleton_note","transparent","col_disrupt","col_disrupt_type","silver","countershade","countershade_silver_note","countershade_ref","countershade_url","silver_ref","silver_url","photophore_num","photophore","photophore_note","photophore_ref","photophore_url","photophore_ref2","photophore_url2","addl_ref","addl_url","addl_ref2","addl_url2","addl_ref3","addl_url3","addl_ref4","addl_url4","TL_BH","SL_BH","TL_TH","SL_TH","SL_TL","eye_TL","sd_TL_BH","sd_SL_BH","sd_TL_TH","sd_SL_TH","sd_SL_TL","sd_eye_TL","n_TL_BH","n_SL_BH","n_TL_TH","n_SL_TH","n_SL_TL","n_eye_TL"
"Actinopterygii","Gadiformes","Merlucciidae","Merluccius","Merluccius productus",NA,"species","adult","elongated",2,0,1,0,0,0,0,34,91,34,"TL",91,"TL","Female maturation","Froese, R. & Pauly, D. FishBase. FishBase https://www.fishbase.se/search.php (2023).","https://www.fishbase.se/summary/Merluccius-productus.html","Bailey, K. M., Francis, R. C. & Stevens, P. R. The Life History and Fishery of Pacific Whiting, Merluccius productus. NWAFC Processed Report 82, 1–81 (1982).","https://repository.library.noaa.gov/view/noaa/9008",NA,NA,NA,NA,0,0,0,0,NA,0,0,NA,1,1,NA,NA,NA,NA,NA,"0",0,"no luminous organs","Moore, J. A. Order Stephanoberyciformes: Melamphaidae - Bigscale fishes (ridgeheads). The living marine resources of the Western Central Pacific 1162–1177 (1998).","https://www.fao.org/3/y4161e/y4161e38.pdf",NA,NA,"Froese, R. & Pauly, D. FishBase. FishBase https://www.fishbase.se/search.php (2023).","https://www.fishbase.se/summary/Merluccius-productus.html","Bailey, K. M. Larval Transport and Recruitment of Pacific Hake Merluccius productus. Mar. Ecol. Prog. Ser. 6, 1–9 (1981).","10.3354/meps006001",NA,NA,NA,NA,6.49748619084254,5.4414531657906,4.06374158849831,3.42117378652411,0.837947923926827,0.0486430765926478,0.698197273761715,0.552659017585081,0.730661922794507,0.658082161318679,0.0117926239251279,0.0082485907662531,6,6,3,3,6,6
"Actinopterygii","Gadiformes","Merlucciidae","Merluccius","Merluccius productus",NA,"species","juvenile","elongated",2,0,1,0,0,0,0,4.00812834644317,34,3.5,"SL",34,"TL","Female maturation","Froese, R. & Pauly, D. FishBase. FishBase https://www.fishbase.se/search.php (2023).","https://www.fishbase.se/summary/Merluccius-productus.html","Bailey, K. M., Francis, R. C. & Stevens, P. R. The Life History and Fishery of Pacific Whiting, Merluccius productus. NWAFC Processed Report 82, 1–81 (1982).","https://repository.library.noaa.gov/view/noaa/9008",NA,NA,NA,NA,0,0,0,0,NA,0,0,NA,1,1,NA,NA,NA,NA,NA,"0",0,NA,NA,NA,NA,NA,"Froese, R. & Pauly, D. FishBase. FishBase https://www.fishbase.se/search.php (2023).","https://www.fishbase.se/summary/Merluccius-productus.html","Bailey, K. M. Larval Transport and Recruitment of Pacific Hake Merluccius productus. Mar. Ecol. Prog. Ser. 6, 1–9 (1981).","10.3354/meps006001",NA,NA,NA,NA,6.18074952674706,5.39718828186018,3.29864422825572,2.88046035480384,0.873225530092097,0.061304347826087,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
"Actinopterygii","Gadiformes","Merlucciidae","Merluccius","Merluccius productus",NA,"species","larva","elongated",2,0,1,0,0,0,0,0.24,NA,0.24,"NL",3.5,"SL",NA,"Matarese, A. C., Kendall, A. W., Blood, D. M. & Vinter, B. M. Laboratory Guide to Early Life History Stages of Northeast Pacific Fishes. NOAA Technical Reports NMFS 80, 1–652 (1989).","https://www.st.nmfs.noaa.gov/spo/SPO/tr80opt.pdf",NA,NA,NA,NA,NA,NA,0,0,0,0,NA,1,0,NA,0,0,NA,NA,NA,NA,NA,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Malacostraca","Decapoda","Cancridae","Metacarcinus","Metacarcinus magister",NA,"species","adult","depressiform",5,0,0,0,0,0,1,24.0593503859761,54.1335383684462,10,"CW",22.5,"CW",NA,"Palomares, M. L. D. & Pauly, D. SeaLifeBase. SeaLifeBase https://www.sealifebase.ca/ (2023).","https://www.sealifebase.se/summary/Metacarcinus-magister.html",NA,NA,NA,NA,NA,NA,1,0,0,1,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.87319303027932,1.59927810991292,2.76333368040446,1.1415301390738,0.415638819817383,0.0297950242706986,0.445189998173046,0.114349458494135,0.330557848112899,0.0942559936533063,0.0359524651817083,0.0041783626186351,6,6,6,6,6,6
"Malacostraca","Decapoda","Cancridae","Metacarcinus","Metacarcinus magister",NA,"species","juvenile","depressiform",5,0,0,0,0,0,1,1.30949774282275,26.1899548564549,0.5,"CW",10,"CW",NA,"Palomares, M. L. D. & Pauly, D. SeaLifeBase. SeaLifeBase https://www.sealifebase.ca/ (2023).","https://www.sealifebase.se/summary/Metacarcinus-magister.html","Rasmuson, L. K. Chapter Three - The Biology, Ecology and Fishery of the Dungeness crab, Cancer magister. Advances in Marine Biology 65, 95–148 (2013).","https://www.sciencedirect.com/science/article/pii/B9780124104983000033",NA,NA,NA,NA,1,0,0,1,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.502646691705,1.33335643834646,2.87013932347319,1.10311325181363,0.381825782243964,0.0494094346445614,0.203120450094623,0.145608595168275,0.385841743233147,0.239088474553089,0.0481757598102203,0.00473853153081309,6,6,6,6,6,6
"Actinopterygii","Gadiformes","Gadidae","Microgadus","Microgadus proximus",NA,"species","adult","fusiform",3,0,0,1,0,0,0,5.62269376354411,36.8008926583896,4.66,"SL",30.5,"SL",NA,"Froese, R. & Pauly, D. FishBase. FishBase https://www.fishbase.se/search.php (2023).","https://www.fishbase.se/summary/Microgadus-proximus.html","Matarese, A. C., Richardson, S. L. & Dunn, J. R. Larval development of Pacific tomcod, Microgadus proximus, in the Northeast Pacific Ocean with comparative notes on larvae of walleye pollock, Theragra chalcogramma, and Pacific cod, Gadus macrocephalus (Gadidae). Fishery Bulletin 78, 923–940 (1981).","https://spo.nmfs.noaa.gov/sites/default/files/pdf-content/1980/784/matarese.pdf",NA,NA,NA,NA,0,0,0,0,NA,0,0,NA,1,1,NA,NA,NA,NA,NA,"0",0,NA,NA,NA,NA,NA,"Froese, R. & Pauly, D. FishBase. FishBase https://www.fishbase.se/search.php (2023).","https://www.fishbase.se/summary/Microgadus-proximus.html",NA,NA,NA,NA,NA,NA,5.14564093986688,4.2664992737807,2.98791132641676,2.45216742568039,0.828784243988898,0.0392537136292672,0.587308480875338,0.522737059360883,0.00105889716444795,0.0639280883433084,0.016572462613434,0.00729481593412466,5,5,2,2,5,5
"Actinopterygii","Gadiformes","Gadidae","Microgadus","Microgadus proximus",NA,"species","juvenile","fusiform",3,0,0,1,0,0,0,3.51750222109405,5.85412869653509,2.8,"SL",4.66,"SL",NA,"Matarese, A. C., Kendall, A. W., Blood, D. M. & Vinter, B. M. Laboratory Guide to Early Life History Stages of Northeast Pacific Fishes. NOAA Technical Reports NMFS 80, 1–652 (1989).","https://www.st.nmfs.noaa.gov/spo/SPO/tr80opt.pdf",NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0,0,NA,1,1,NA,NA,NA,NA,NA,"0",0,NA,NA,NA,NA,NA,"Froese, R. & Pauly, D. FishBase. FishBase https://www.fishbase.se/search.php (2023).","https://www.fishbase.se/summary/Microgadus-proximus.html",NA,NA,NA,NA,NA,NA,4.75104,3.78192,3.006017045131,2.39284787821653,0.796019397858153,0.0781323668081094,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
"Actinopterygii","Gadiformes","Gadidae","Microgadus","Microgadus proximus",NA,"species","larva","elongated",2,0,1,0,0,0,0,NA,NA,0.27,"SL",2.8,"SL","Transformation at 22-28mmSL","Matarese, A. C., Richardson, S. L. & Dunn, J. R. Larval development of Pacific tomcod, Microgadus proximus, in the Northeast Pacific Ocean with comparative notes on larvae of walleye pollock, Theragra chalcogramma, and Pacific cod, Gadus macrocephalus (Gadidae). Fishery Bulletin 78, 923–940 (1981).","https://spo.nmfs.noaa.gov/sites/default/files/pdf-content/1980/784/matarese.pdf",NA,NA,NA,NA,NA,NA,0,0,0,0,NA,1,0,NA,0,0,NA,NA,NA,NA,NA,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Gadiformes","Gadidae","Micromesistius","Micromesistius poutassou",NA,"species","adult","fusiform",3,0,0,1,0,0,0,15,55.5,15,"TL",55.5,"TL",NA,"Froese, R. & Pauly, D. FishBase. FishBase https://www.fishbase.se/search.php (2023).","https://www.fishbase.se/summary/Micromesistius-poutassou.html",NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0,0,NA,1,1,NA,NA,NA,NA,NA,"0",0,NA,NA,NA,NA,NA,"Froese, R. & Pauly, D. FishBase. FishBase https://www.fishbase.se/search.php (2023).","https://www.fishbase.se/summary/Micromesistius-poutassou.html","Ådlandsvik, B., Coombs, S., Sundby, S. & Temple, G. Buoyancy and vertical distribution of eggs and larvae of blue whiting (Micromesistius poutassou): observations and modelling. Fisheries Research 50, 59–72 (2001).","10.1016/S0165-7836(00)00242-3",NA,NA,NA,NA,5.85376539042061,4.88279510547351,NA,NA,0.834431124928461,0.0598651604979582,0.399532509892938,0.319957519120819,NA,NA,0.015064424229016,0.00945105712320433,9,9,0,0,9,9
"Actinopterygii","Gadiformes","Gadidae","Micromesistius","Micromesistius poutassou",NA,"species","juvenile","fusiform",3,0,0,1,0,0,0,0.75,15,0.75,"TL",15,"TL",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0,0,NA,1,1,NA,NA,NA,NA,NA,"0",0,NA,NA,NA,NA,NA,"Froese, R. & Pauly, D. FishBase. FishBase https://www.fishbase.se/search.php (2023).","https://www.fishbase.se/summary/Micromesistius-poutassou.html","Ådlandsvik, B., Coombs, S., Sundby, S. & Temple, G. Buoyancy and vertical distribution of eggs and larvae of blue whiting (Micromesistius poutassou): observations and modelling. Fisheries Research 50, 59–72 (2001).","10.1016/S0165-7836(00)00242-3",NA,NA,NA,NA,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Gadiformes","Gadidae","Micromesistius","Micromesistius poutassou",NA,"species","larva","elongated",2,0,1,0,0,0,0,0.25,0.75,0.25,"TL",0.75,"TL",NA,"Coombs, S. H. & Hiby, A. R. The development of the eggs and early larvae of blue whiting, Micromesistius poutassou and the effect of temperature on development. Journal of Fish Biology 14, 111–123 (1979).","10.1111/j.1095-8649.1979.tb03500.x",NA,NA,NA,NA,NA,NA,0,0,0,0,NA,1,0,NA,0,0,NA,NA,NA,NA,NA,"0",0,NA,NA,NA,NA,NA,"Ådlandsvik, B., Coombs, S., Sundby, S. & Temple, G. Buoyancy and vertical distribution of eggs and larvae of blue whiting (Micromesistius poutassou): observations and modelling. Fisheries Research 50, 59–72 (2001).","10.1016/S0165-7836(00)00242-3","Coombs, S. H. & Hiby, A. R. The development of the eggs and early larvae of blue whiting, Micromesistius poutassou and the effect of temperature on development. Journal of Fish Biology 14, 111–123 (1979).","10.1111/j.1095-8649.1979.tb03500.x",NA,NA,NA,NA,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Argentiniformes","Microstomatidae","Microstoma","Microstoma microstoma",NA,"species","adult","-9999",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"-9999",-9999,"-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999",-9999,-9999,-9999,-9999,"-9999",-9999,-9999,"-9999",-9999,-9999,"-9999","-9999","-9999","-9999","-9999","-9999",-9999,"-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999",NA,NA,9.86570714611961,8.99268084257771,5.5281618799377,5.04902062761043,0.912398673139837,0.0753020595241114,0.887088902654484,0.674445032799974,0.563047447107631,0.59661154259208,0.0164401429910774,0.00568943966728197,3,3,3,3,3,3
"Actinopterygii","Pleuronectiformes","Pleuronectidae","Microstomus","Microstomus pacificus",NA,"species","adult","depressiform",5,0,0,0,0,0,1,38,76,38,"TL",76,"TL",NA,"Froese, R. & Pauly, D. FishBase. FishBase https://www.fishbase.se/search.php (2023).","https://www.fishbase.se/summary/Microstomus-pacificus.html",NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0,1,"pattern",0,0,NA,NA,NA,NA,NA,"0",0,NA,NA,NA,NA,NA,"Froese, R. & Pauly, D. FishBase. FishBase https://www.fishbase.se/search.php (2023).","https://www.fishbase.se/summary/Microstomus-pacificus.html",NA,NA,NA,NA,NA,NA,3.33606856229464,2.76585619906847,2.30372729449313,1.91022566121606,0.828591254800021,0.0486218254940133,0.167343229313631,0.189493230798112,0.162616786705959,0.165200688046935,0.0220533110716385,0.00755575253559501,6,6,6,6,6,6
"Actinopterygii","Pleuronectiformes","Pleuronectidae","Microstomus","Microstomus pacificus",NA,"species","juvenile","depressiform",5,0,0,0,0,0,1,6.5,38,6.5,"TL",38,"TL",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0,1,"pattern",0,0,NA,NA,NA,NA,NA,"0",0,NA,NA,NA,NA,NA,"Froese, R. & Pauly, D. FishBase. FishBase https://www.fishbase.se/search.php (2023).","https://www.fishbase.se/summary/Microstomus-pacificus.html",NA,NA,NA,NA,NA,NA,3.2950713108938,2.6900397302319,2.54672270536898,2.0793465430815,0.816555626857597,0.0749214366313105,0.478268571303289,0.386283382880033,0.267580344750871,0.216344468471167,0.00244958489385242,0.00541132414228921,4,4,4,4,4,4
"Actinopterygii","Pleuronectiformes","Pleuronectidae","Microstomus","Microstomus pacificus",NA,"species","larva","compressiform",4,0,0,0,0,1,0,0.9,6.5,0.9,"TL",6.5,"TL",NA,"Pearcy, W. G., Hosie, M. J. & Richardson, S. L. Distribution and duration of pelagic life of larvae of dover sole, Microstomus pacificus; rex sole, Glyptocephalus zachirus; and petrale sole, Eopsetta jordani, in waters off Oregon. Fishery Bulletin 75, 173–183 (1976).","https://ir.library.oregonstate.edu/concern/articles/st74cw47w?locale=en",NA,NA,NA,NA,NA,NA,0,0,0,0,NA,1,0,NA,0,0,NA,NA,NA,NA,NA,"0",0,NA,NA,NA,NA,NA,"Froese, R. & Pauly, D. FishBase. FishBase https://www.fishbase.se/search.php (2023).","https://www.fishbase.se/summary/Microstomus-pacificus.html",NA,NA,NA,NA,NA,NA,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Tetraodontiformes","Molidae","Mola","Mola mola","Mola mola","species","adult","compressiform",4,0,0,0,0,1,0,120,333,120,"TL",333,"TL",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5135908239692,1.23263870792051,0.755204704049301,0.613464426410198,0.816704019246699,0.061948519982604,0.114168315401433,0.0836947713286251,0.100058674604708,0.0593660642882753,0.0623911436488485,0.0120148521798633,6,6,6,6,6,6
"Actinopterygii","Tetraodontiformes","Molidae","Mola","Mola mola","Mola mola","species","juvenile","compressiform",4,0,0,0,0,1,0,NA,120,NA,NA,120,"TL",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.10690351380007,1.96433244985875,1.55303237920164,1.47917536263047,0.921431849396046,0.0721873976766212,1.04724484775277,1.05736698279738,NA,NA,0.0438568854040218,0.00898404163354391,2,2,1,1,2,2
"Actinopterygii","Tetraodontiformes","Molidae","Mola","Mola mola","Mola mola","species","larva","compressiform",4,0,0,0,0,1,0,0.25,NA,0.25,"TL",NA,NA,"no length type given for min","MBARI. MBARI https://www.mbari.org/ (2023).","https://www.montereybayaquarium.org/animals/animals-a-to-z/ocean-sunfish",NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Argentiniformes","Opisthoproctidae","Monacoa","Monacoa grimaldii",NA,"species","adult","compressiform",4,0,0,0,0,1,0,NA,9.92921468707971,NA,NA,8,"SL",NA,"Froese, R. & Pauly, D. FishBase. FishBase https://www.fishbase.se/search.php (2023).","https://www.fishbase.se/summary/Monacoa-grimaldii.html",NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0,0,NA,1,0,NA,NA,NA,NA,NA,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.98446575531221,2.40466352400948,2.83470615131845,2.27895661457615,0.805703195279876,0.0752736549566199,0.0590773276727186,0.0575364105302491,NA,NA,0.00801062681679073,0.00771519512396298,3,3,1,1,3,3
"Actinopterygii","Argentiniformes","Opisthoproctidae","Monacoa","Monacoa grimaldii",NA,"species","juvenile","compressiform",4,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0,0,NA,1,0,NA,NA,NA,NA,NA,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Argentiniformes","Opisthoproctidae","Monacoa","Monacoa grimaldii",NA,"species","larva","compressiform",4,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,"SL. This is the only larva that has been described.","Evseenko, S. A. & Suntsov, A. V. Early Stages of Development of Rare Deepwater Fishes from Notal Waters of the Southwestern Pacific. Journal of Ichthyology 35, 111–122 (1995).","https://www.researchgate.net/profile/Sergei-Evseenko/publication/277005391_Early_Stages_of_Development_of_Rare_Deepwater_Fishes_from_Notal_Waters_of_the_Southwestern_Pacific/links/555d668708ae8c0cab2ad256/Early-Stages-of-Development-of-Rare-Deepwater-Fishes-from-Notal-Waters-of-the-Southwestern-Pacific.pdf",NA,NA,NA,NA,NA,NA,0,0,0,0,NA,1,0,NA,0,0,NA,NA,NA,NA,NA,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Perciformes","Mugilidae","Mugil","Mugil cephalus",NA,"species","adult","fusiform",3,0,0,1,0,0,0,43.7841185012086,123.683950568386,35.4,"SL",100,"SL",NA,"Froese, R. & Pauly, D. FishBase. FishBase https://www.fishbase.se/search.php (2023).","https://www.fishbase.se/summary/Mugil-cephalus.html",NA,NA,NA,NA,NA,NA,1,8,1,0,NA,0,0,NA,1,1,NA,NA,NA,NA,NA,"0",0,NA,NA,NA,NA,NA,"Froese, R. & Pauly, D. FishBase. FishBase https://www.fishbase.se/search.php (2023).","https://www.fishbase.se/summary/Mugil-cephalus.html",NA,NA,NA,NA,NA,NA,5.09599800089129,4.11439452443752,2.53788181579788,2.06802509539054,0.808512337619012,0.0391380383260703,0.413751976973422,0.25874309426402903,0.146395832212671,0.0581757002907353,0.0227409891582722,0.00690302784893278,6,6,2,2,6,6
"Actinopterygii","Perciformes","Mugilidae","Mugil","Mugil cephalus",NA,"species","juvenile","fusiform",3,0,0,1,0,0,0,2.29522008697493,40.6253955394563,2,"SL",35.4,"SL",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,0,0,NA,1,1,NA,NA,NA,NA,NA,"0",0,NA,NA,NA,NA,NA,"Froese, R. & Pauly, D. FishBase. FishBase https://www.fishbase.se/search.php (2023).","https://www.fishbase.se/summary/Mugil-cephalus.html",NA,NA,NA,NA,NA,NA,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Perciformes","Mugilidae","Mugil","Mugil cephalus",NA,"species","larva","fusiform",3,0,0,1,0,0,0,NA,NA,1,"SL",2,"SL",NA,"Whitfield, A. K., Panfili, J. & Durand, J.-D. A global review of the cosmopolitan flathead mullet Mugil cephalus Linnaeus 1758 (Teleostei: Mugilidae), with emphasis on the biology, genetics, ecology and fisheries aspects of this apparent species complex. Rev Fish Biol Fisheries 22, 641–681 (2012).","10.1007/s11160-012-9263-9",NA,NA,NA,NA,NA,NA,0,0,0,0,NA,1,0,NA,0,0,NA,NA,NA,NA,NA,"0",0,NA,NA,NA,NA,NA,"Froese, R. & Pauly, D. FishBase. FishBase https://www.fishbase.se/search.php (2023).","https://www.fishbase.se/summary/Mugil-cephalus.html",NA,NA,NA,NA,NA,NA,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Perciformes","Mullidae","Mullus","Mullus barbatus barbatus",NA,"species","adult","fusiform",3,0,0,1,0,0,0,14.089102813669,41.0314222292818,11.4,"SL",33.2,"SL","NH: used 50% Lmat. 11.4 for 50% population maturity, 15.5 for 95% populations","Froese, R. & Pauly, D. FishBase. FishBase https://www.fishbase.se/search.php (2023).","https://www.fishbase.se/summary/Mullus-barbatus-barbatus.html","Kokokiris, L., Stamoulis, A., Monokrousos, N. & Doulgeraki, S. Oocytes development, maturity classification, maturity size and spawning season of the red mullet (Mullus barbatus barbatus Linnaeus, 1758). Journal of Applied Ichthyology 30, 20–27 (2014).","10.1111/jai.12292",NA,NA,NA,NA,1,9,1,0,NA,0,1,"pattern",1,1,NA,NA,NA,NA,NA,"0",0,NA,NA,NA,NA,NA,"Froese, R. & Pauly, D. FishBase. FishBase https://www.fishbase.se/search.php (2023).","https://www.fishbase.se/summary/Mullus-barbatus-barbatus.html",NA,NA,NA,NA,NA,NA,4.6005071330474,3.72401212085862,2.46684302360365,1.96463899713638,0.80913597911571,0.0515865879636832,0.296781015249879,0.279131723628683,0.149074308109149,0.127079101371956,0.0160731151343583,0.00606130448631245,6,6,2,2,6,6
"Actinopterygii","Perciformes","Mullidae","Mullus","Mullus barbatus barbatus",NA,"species","juvenile","fusiform",3,0,0,1,0,0,0,4.59044017394987,13.0827544957571,4,"SL",11.4,"SL",NA,"Aguirre, H. Presence of dentition in the premaxilla of juvenile Mullus barbatus and M. surmuletus. Journal of Fish Biology 51, 1186–1191 (1997).","10.1111/j.1095-8649.1997.tb01135.x",NA,NA,NA,NA,NA,NA,1,9,1,0,NA,0,1,"pattern",1,1,NA,NA,NA,NA,NA,"0",0,NA,NA,NA,NA,NA,"Froese, R. & Pauly, D. FishBase. FishBase https://www.fishbase.se/search.php (2023).","https://www.fishbase.se/summary/Mullus-barbatus-barbatus.html",NA,NA,NA,NA,NA,NA,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Perciformes","Mullidae","Mullus","Mullus barbatus barbatus",NA,"species","larva","elongated",2,0,1,0,0,0,0,NA,NA,NA,NA,4,"SL","in first paragraph talking about dentition of juveniles of 40-89mm",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,1,0,NA,0,0,NA,NA,NA,NA,NA,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Malacostraca","Decapoda","Munididae","Munida","Munida quadrispina",NA,"species","adult","globiform",6,0,0,0,1,0,0,0.713445386776809,12.5,0.3,"CL",12.5,"TL","Minimum size is from observation of smallest adult used in experiment","Palomares, M. L. D. & Pauly, D. SeaLifeBase. SeaLifeBase https://www.sealifebase.ca/ (2023).","https://www.sealifebase.se/summary/Munida-quadrispina.html","Antonsen, B. L. & Paul, D. H. Serotonergic and octopaminergic systems in the squat lobster Munida quadrispina (anomura, galatheidae). The Journal of Comparative Neurology 439, 450–468 (2001).","10.1002/cne.1362",NA,NA,NA,NA,1,0,0,1,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.05321660768474,3.64047065950719,3.58512450575693,1.49107567413883,0.420494694562866,0.0293040761020825,2.49372100268689,0.42724220338068303,1.00430215251219,0.433107761522169,0.0641542828021484,0.00709453016425074,5,6,5,5,5,5
"Malacostraca","Decapoda","Munididae","Munida","Munida quadrispina",NA,"species","juvenile","globiform",6,0,0,0,1,0,0,NA,0.410148509995488,NA,NA,0.3,"CL",NA,"Antonsen, B. L. & Paul, D. H. Serotonergic and octopaminergic systems in the squat lobster Munida quadrispina (anomura, galatheidae). The Journal of Comparative Neurology 439, 450–468 (2001).","10.1002/cne.1362",NA,NA,NA,NA,NA,NA,1,0,0,1,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.77797330651796,3.49481214004937,3.55697903906356,2.60172519395672,0.731442374381173,0.0717862865615957,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
