"class","order","family","genus","sci_name","tax_level","life_stage","depth_min","depth_max","temp_min","temp_max","temp_mean","vert_habitat","vert_benthic","vert_demersal","vert_epipelagic","vert_mesopelagic","vert_bathypelagic","horz_habitat","horz_intertidal","horz_reef","horz_coastal","horz_continental_shelf","horz_continental_slope","horz_oceanic","diel_migrant","refuge","season_migrant","body_shape","l_min_TL","l_max_TL","phys_defense","defense_spines","exoskeleton","transparent","col_disrupt","silver","countershade","photophore","gregarious","gregarious_solitary","gregarious_shoaling","gregarious_schooling","trophic_level","IUCN_status","commercial","recreational","lipid","protein","energy","lipid_pacific","protein_pacific","energy_pacific","TL_BH","SL_BH","TL_TH","SL_TH","SL_TL","eye_TL"
"Actinopterygii","Myctophiformes","Myctophidae","Notoscopelus","Notoscopelus resplendens","species","adult",777,2121,2.4,6.9,4.1,"mesopelagic",0,0,1,1,1,"oceanic",0,0,0,0,0,1,1,0,1,"elongated",4,11.2561061106611,0,0,0,0,0,0,0,1,"schooling",0,0,1,3,"LC",0,0,-9999,-9999,-9999,-9999,-9999,-9999,6.13673249718554,5.17647167757253,2.86672814142377,2.39904778463162,0.843986357858,0.058022483021977
"Actinopterygii","Myctophiformes","Myctophidae","Notoscopelus","Notoscopelus resplendens","species","juvenile",777,2121,2.4,6.9,4.1,"mesopelagic",0,0,1,1,1,"oceanic",0,0,0,0,0,1,NA,0,NA,"elongated",NA,4,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"LC",0,0,-9999,-9999,-9999,-9999,-9999,-9999,4.44978665277359,3.51637456427505,2.67582091959083,2.11577620304478,0.790522933053595,0.0937053054858377
"Actinopterygii","Myctophiformes","Myctophidae","Notoscopelus","Notoscopelus resplendens","species","larva",NA,NA,NA,NA,NA,"epipelagic",0,0,1,0,0,"oceanic",0,0,0,0,0,1,0,0,1,"elongated",NA,NA,0,0,0,0,0,0,0,NA,"schooling",0,0,1,NA,"LC",0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Malacostraca","Euphausiacea","Euphausiidae","Nyctiphanes","Nyctiphanes australis","species","adult",0,200,NA,NA,NA,"epipelagic",0,1,1,0,0,"coastal",0,0,1,1,0,0,1,0,1,"elongated",0.9,1.67,1,1,1,0,0,0,0,1,"schooling",0,0,1,NA,"NE",0,0,0.013,0.124,3.4,NA,NA,NA,10.5048186765028,8.7325899908622,10.5048186765028,8.7325899908622,0.830603351871416,0.0424380305937707
"Malacostraca","Euphausiacea","Euphausiidae","Nyctiphanes","Nyctiphanes australis","species","juvenile",0,200,NA,NA,NA,"epipelagic",0,1,1,0,0,"coastal",0,0,1,1,0,0,1,0,1,"elongated",NA,0.9,1,1,1,0,0,0,0,1,"schooling",0,0,1,NA,"NE",0,0,0.013,0.124,3.4,NA,NA,NA,-9999,-9999,-9999,-9999,-9999,-9999
"Malacostraca","Euphausiacea","Euphausiidae","Nyctiphanes","Nyctiphanes australis","species","larva",NA,NA,NA,NA,NA,"epipelagic",0,0,1,0,0,"coastal",0,0,1,1,0,0,0,0,1,"globiform",NA,NA,1,0,1,1,0,0,0,0,"schooling",0,0,1,NA,"NE",0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Cephalopoda","Oegopsida","Octopoteuthidae","Octopoteuthis","Octopoteuthis deletron","species","adult",NA,NA,NA,NA,NA,"mesopelagic",0,0,1,1,1,"oceanic",0,0,0,0,0,1,1,0,NA,"fusiform",24.801723655858,40.5846387095858,0,0,0,0,0,0,0,1,"solitary",1,0,0,NA,"NE",0,0,3.13,NA,3.08,3.13,NA,3.08,5.95715763023954,2.64882651457676,2.05196480216147,0.885098551909287,0.443517561627289,0.0398534057572606
"Cephalopoda","Oegopsida","Octopoteuthidae","Octopoteuthis","Octopoteuthis deletron","species","juvenile",NA,NA,NA,NA,NA,"mesopelagic",0,0,1,1,1,"oceanic",0,0,0,0,0,1,1,0,NA,"fusiform",6.75288625432162,29.7126995190151,0,0,0,1,0,0,0,1,"shoaling",0,1,0,NA,"NE",0,0,3.13,NA,3.08,3.13,NA,3.08,6.47875597927736,2.39851366337289,NA,NA,0.370212070194442,0.0548531399213646
"Cephalopoda","Oegopsida","Octopoteuthidae","Octopoteuthis","Octopoteuthis deletron","species","larva",NA,NA,NA,NA,NA,"epipelagic",0,0,1,0,0,"oceanic",0,0,0,0,0,1,1,0,NA,"fusiform",NA,NA,0,0,0,1,0,0,0,1,"schooling",0,0,1,NA,"NE",0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Cephalopoda","Oegopsida","Octopoteuthidae","Octopoteuthis","Octopoteuthis nielseni","species","adult",NA,NA,NA,NA,NA,"mesopelagic",0,0,1,1,1,"oceanic",0,0,0,0,0,1,1,0,0,"fusiform",NA,NA,0,0,0,0,0,0,0,0,"solitary",1,0,0,NA,"DD",0,0,NA,NA,NA,NA,NA,NA,-9999,-9999,-9999,-9999,-9999,-9999
"Cephalopoda","Oegopsida","Octopoteuthidae","Octopoteuthis","Octopoteuthis nielseni","species","juvenile",NA,NA,NA,NA,NA,"mesopelagic",0,0,1,1,0,"oceanic",0,0,0,0,0,1,1,0,0,"fusiform",NA,NA,0,0,0,0,0,0,0,0,"solitary",1,0,0,NA,"DD",0,0,NA,NA,NA,NA,NA,NA,-9999,-9999,-9999,-9999,-9999,-9999
"Cephalopoda","Oegopsida","Octopoteuthidae","Octopoteuthis","Octopoteuthis nielseni","species","larva",NA,NA,NA,NA,NA,"epipelagic",0,0,1,0,0,"oceanic",0,0,0,0,0,1,1,0,0,"fusiform",NA,NA,0,0,0,1,0,0,0,0,"schooling",0,0,1,NA,"DD",0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Cephalopoda","Oegopsida","Octopoteuthidae","Octopoteuthis","Octopoteuthis rugosa","species","adult",503,700,NA,NA,NA,"demersal",0,1,0,1,0,"oceanic",0,0,0,0,0,1,1,0,0,"fusiform",NA,52.1421949932825,0,0,0,0,0,0,0,1,"solitary",1,0,0,NA,"DD",0,0,NA,NA,NA,NA,NA,NA,5.06617169269883,2.23061123959232,2.54168958415984,1.125199080862,0.441101491852483,NA
"Cephalopoda","Oegopsida","Octopoteuthidae","Octopoteuthis","Octopoteuthis rugosa","species","juvenile",503,700,NA,NA,NA,"mesopelagic",0,0,0,1,0,"oceanic",0,0,0,0,0,1,1,0,0,"fusiform",NA,NA,0,0,0,0,0,0,0,1,"solitary",1,0,0,NA,"DD",0,0,NA,NA,NA,NA,NA,NA,-9999,-9999,-9999,-9999,-9999,-9999
"Cephalopoda","Oegopsida","Octopoteuthidae","Octopoteuthis","Octopoteuthis rugosa","species","larva",NA,NA,NA,NA,NA,"mesopelagic",0,0,0,1,0,"oceanic",0,0,0,0,0,1,1,0,0,"fusiform",NA,NA,0,0,0,0,0,0,0,1,"schooling",0,0,1,NA,"DD",0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Cephalopoda","Oegopsida","Octopoteuthidae","Octopoteuthis","Octopoteuthis sicula","species","adult",200,2000,4.5,13.1,7.2,"mesopelagic",0,0,1,1,1,"oceanic",0,0,0,0,0,1,1,0,0,"fusiform",NA,43.4862943469485,0,0,0,1,0,0,0,1,"solitary",1,0,0,NA,"DD",0,0,NA,17.4,3.79,NA,17.4,4.5,4.32859419033216,1.99508047313157,1.91313003132969,0.884878266736738,0.459915021510759,0.0725712424899676
"Cephalopoda","Oegopsida","Octopoteuthidae","Octopoteuthis","Octopoteuthis sicula","species","juvenile",200,2000,4.5,13.1,7.2,"mesopelagic",0,0,1,1,0,"oceanic",0,0,0,0,0,1,1,0,0,"fusiform",NA,NA,0,0,0,1,0,0,0,1,"solitary",1,0,0,NA,"DD",0,0,NA,17.4,3.79,NA,17.4,4.5,3.76266407412962,1.70594066506811,1.92697284206924,0.950834018578746,0.447423521657115,0.0979788173171548
"Cephalopoda","Oegopsida","Octopoteuthidae","Octopoteuthis","Octopoteuthis sicula","species","larva",NA,NA,NA,NA,NA,"epipelagic",0,0,1,0,0,"oceanic",0,0,0,0,0,1,1,0,0,"fusiform",NA,NA,0,0,0,1,0,0,0,1,"schooling",0,0,1,NA,"DD",0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Cephalopoda","Octopoda","Octopodidae","Octopus","Octopus bimaculatus","species","adult",0,50,10.5,26.8,21.3,"benthic",1,1,0,0,0,"reef-associated",1,1,1,0,0,0,0,1,1,"fusiform",18,61,0,0,0,0,1,0,0,0,"solitary",1,0,0,3.44,"LC",0,0,NA,NA,NA,NA,NA,NA,4.44408165922352,1.18639045214082,2.47447589755455,0.666675182860873,0.269818757528046,0.0544349539609095
"Cephalopoda","Octopoda","Octopodidae","Octopus","Octopus bimaculatus","species","juvenile",0,50,10.5,26.8,21.3,"epipelagic",0,1,1,0,0,"coastal",0,0,1,0,0,0,0,0,1,"fusiform",NA,18,0,0,0,0,1,0,0,0,"shoaling",0,1,0,NA,"LC",0,0,NA,NA,NA,NA,NA,NA,4.12246302860989,2.02926024619352,4.12246302860989,2.02926024619352,0.487682165571185,0.0826884122197845
"Cephalopoda","Octopoda","Octopodidae","Octopus","Octopus bimaculatus","species","larva",NA,NA,NA,NA,NA,"epipelagic",0,0,1,0,0,"coastal",0,0,1,1,0,0,0,0,1,"globiform",NA,NA,0,0,0,1,1,0,0,0,"schooling",0,0,1,NA,"LC",0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Cephalopoda","Octopoda","Octopodidae","Octopus","Octopus rubescens","species","adult",-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,"-9999",-9999,-9999,2.17,14.19,3.347,2.17,14.19,3.347,5.94271399669637,2.10583563373415,5.94271399669637,2.10583563373415,0.347248579464953,0.0293073585507477
"Cephalopoda","Octopoda","Octopodidae","Octopus","Octopus rubescens","species","juvenile",0,210,7.5,14,8.9,"epipelagic",0,1,1,0,0,"coastal",0,0,1,1,0,0,NA,1,NA,"fusiform",0.562374280501187,5.31,0,0,0,0,1,0,0,0,"solitary",1,0,0,NA,"LC",0,0,2.17,14.19,3.347,2.17,14.19,3.347,4.33290565523086,1.46479266379185,4.33290565523086,1.46479266379185,0.355635040460528,0.0729709373009759
"Cephalopoda","Octopoda","Octopodidae","Octopus","Octopus vulgaris","species","adult",0,347,10,28.9,25.8,"benthic",1,1,0,0,0,"reef-associated",1,1,1,0,0,0,0,1,1,"fusiform",32.6104211154772,116.465789698133,0,0,0,0,1,0,0,0,"solitary",1,0,0,3.74,"LC",1,0,1,16.0925,3.42,NA,NA,NA,6.50520517909255,1.34958369593288,6.50520517909255,1.34958369593288,0.214655308351039,0.0263079301509066
"Cephalopoda","Octopoda","Octopodidae","Octopus","Octopus vulgaris","species","juvenile",0,347,10,28.9,25.8,"epipelagic",0,1,1,0,0,"coastal",0,0,1,0,0,0,0,1,1,"fusiform",1.77869014087635,16.6011079815126,0,0,0,0,1,0,0,0,"shoaling",0,1,0,NA,"LC",0,0,1,16.0925,3.42,NA,NA,NA,-9999,-9999,-9999,-9999,-9999,-9999
"Cephalopoda","Octopoda","Octopodidae","Octopus","Octopus vulgaris","species","larva",NA,NA,NA,NA,NA,"epipelagic",0,0,1,0,0,"coastal",0,0,1,0,0,0,0,0,1,"globiform",NA,NA,0,0,0,1,1,0,0,0,"schooling",0,0,1,NA,"LC",0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Cephalopoda","Octopoda","Ocythoidae","Ocythoe","Ocythoe tuberculata","species","adult",1,200,NA,NA,NA,"epipelagic",0,0,1,0,0,"oceanic",0,0,0,0,0,1,0,0,1,"elongated",NA,6.9,0,0,0,0,1,0,0,0,"solitary",1,0,0,NA,"LC",0,0,NA,NA,NA,NA,NA,NA,4.32431861565924,1.38785488148329,4.32431861565924,1.38785488148329,0.328540792686309,0.0367497032079742
"Cephalopoda","Octopoda","Ocythoidae","Ocythoe","Ocythoe tuberculata","species","juvenile",1,200,NA,NA,NA,"epipelagic",0,0,1,0,0,"oceanic",0,0,0,0,0,1,0,0,1,"elongated",NA,NA,0,0,0,1,1,0,0,0,"solitary",1,0,0,NA,"LC",0,0,NA,NA,NA,NA,NA,NA,3.05736248547564,2.39915643426836,3.05736248547564,2.39915643426836,0.779509644987486,0.0330927452714461
"Cephalopoda","Octopoda","Ocythoidae","Ocythoe","Ocythoe tuberculata","species","larva",NA,NA,NA,NA,NA,"epipelagic",0,0,1,0,0,"oceanic",0,0,0,0,0,1,0,0,1,"elongated",NA,NA,0,0,0,1,0,0,0,0,"schooling",0,0,1,NA,"LC",0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Malacostraca","Stomatopoda","Odontodactylidae","Odontodactylus","Odontodactylus hansenii","species","adult",0,324,18.4,27.9,23.2,"benthic",1,1,0,0,0,"coastal",0,1,1,1,0,0,0,1,NA,"elongated",NA,7.7,1,0,1,0,1,0,0,0,"solitary",1,1,0,NA,"NE",0,0,NA,NA,NA,NA,NA,NA,-9999,-9999,-9999,-9999,-9999,-9999
"Malacostraca","Stomatopoda","Odontodactylidae","Odontodactylus","Odontodactylus hansenii","species","juvenile",0,324,18.4,27.9,23.2,"benthic",1,1,0,0,0,"coastal",0,1,1,1,0,0,0,1,NA,"elongated",NA,NA,1,0,1,0,1,0,0,0,"solitary",1,1,0,NA,"NE",0,0,NA,NA,NA,NA,NA,NA,-9999,-9999,-9999,-9999,-9999,-9999
"Malacostraca","Stomatopoda","Odontodactylidae","Odontodactylus","Odontodactylus hansenii","species","larva",NA,NA,NA,NA,NA,"epipelagic",0,0,1,0,0,"coastal",0,0,1,1,0,0,1,0,NA,"globiform",NA,NA,1,0,1,1,0,0,0,0,"schooling",0,0,1,NA,"NE",0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Malacostraca","Stomatopoda","Odontodactylidae","Odontodactylus","Odontodactylus scyllarus","species","adult",0,100,24.3,29,28,"benthic",1,0,0,0,0,"reef-associated",0,1,0,0,0,0,0,1,0,"elongated",3,17,1,0,1,0,1,0,0,0,"solitary",1,1,0,4.2,"NE",0,0,NA,NA,NA,NA,NA,NA,4.74495140708049,3.5877436700876,2.55983695136821,1.91814737499134,0.757349043556213,0.0440978146660678
"Malacostraca","Stomatopoda","Odontodactylidae","Odontodactylus","Odontodactylus scyllarus","species","larva",0,100,24.3,29,28,"epipelagic",0,0,1,0,0,"continental shelf",0,0,0,1,0,0,1,0,0,"elongated",NA,NA,1,0,1,1,0,0,0,0,"schooling",0,0,1,NA,"NE",0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Scorpaeniformes","Agonidae","Odontopyxis","Odontopyxis trispinosa","species","adult",-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,8.79026480212139,7.87168427154957,5.18649647199788,4.69679707535956,0.896429228071275,0.0595182095268644
"Actinopterygii","Scorpaeniformes","Agonidae","Odontopyxis","Odontopyxis trispinosa","species","juvenile",-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,NA,NA,NA,NA,NA,NA
"Cephalopoda","Oegopsida","Ommastrephidae","Ommastrephes","Ommastrephes bartramii","species","adult",0,1500,5.7,17.2,10.4,"epipelagic",0,0,1,1,1,"oceanic",0,0,1,0,0,1,1,0,1,"fusiform",34.1395649125772,61.451216842639,0,0,0,0,1,0,0,1,"schooling",0,1,1,4.37,"LC",1,0,NA,NA,6.688,NA,NA,6.688,5.47795012625841,3.96461855664155,2.1185930440489,1.45378760854946,0.732288184223163,0.0280913948934336
"Cephalopoda","Oegopsida","Ommastrephidae","Ommastrephes","Ommastrephes bartramii","species","juvenile",0,1500,5.7,17.2,10.4,"epipelagic",0,0,1,1,0,"oceanic",0,0,1,0,0,1,1,0,1,"fusiform",22.9065417594033,44.0510418450064,0,0,0,0,1,0,0,1,"schooling",0,1,1,NA,"LC",1,0,NA,NA,6.688,NA,NA,6.688,-9999,-9999,-9999,-9999,-9999,-9999
"Cephalopoda","Oegopsida","Ommastrephidae","Ommastrephes","Ommastrephes bartramii","species","larva",NA,NA,NA,NA,NA,"epipelagic",0,0,1,0,0,"oceanic",0,0,0,0,0,1,0,0,1,"fusiform",NA,NA,0,0,0,1,1,0,0,0,"schooling",0,0,1,NA,"LC",0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Aulopiformes","Omosudidae","Omosudis","Omosudis lowii","species","adult",0,4000,4.8,21.3,10.5,"mesopelagic",0,0,0,1,1,"oceanic",0,0,0,0,0,1,1,0,NA,"elongated",NA,26.6351158135391,0,0,0,0,0,1,0,0,"solitary",1,1,0,4.29,"LC",0,0,NA,NA,NA,NA,NA,NA,4.93265216108913,4.2203406011354,3.77916549313761,3.20624160654745,0.863521681715712,0.0584555161744779
"Actinopterygii","Aulopiformes","Omosudidae","Omosudis","Omosudis lowii","species","juvenile",0,4000,4.8,21.3,10.5,"mesopelagic",0,0,0,1,1,"oceanic",0,0,0,0,0,1,1,0,NA,"elongated",2,NA,0,0,0,0,1,1,0,0,"solitary",1,1,0,NA,"LC",0,0,NA,NA,NA,NA,NA,NA,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Aulopiformes","Omosudidae","Omosudis","Omosudis lowii","species","larva",NA,NA,NA,NA,NA,"mesopelagic",0,0,0,1,1,"oceanic",0,0,0,0,0,1,1,0,NA,"elongated",NA,2,0,0,0,1,NA,0,0,0,"schooling",0,0,1,NA,"LC",0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Salmoniformes","Salmonidae","Oncorhynchus","Oncorhynchus gorbuscha","species","adult",0,250,0.5,9.3,3.3,"epipelagic",0,1,1,0,0,"coastal",0,0,1,0,0,0,NA,0,1,"fusiform",45,76,0,0,0,0,1,1,1,0,"schooling",0,1,1,4.5,"NE",1,1,3.6505225,19.28,5.30580909090909,4.00069666666667,19.28,5.45021111111111,4.19922242883302,3.49106505917784,2.71063770878961,2.22186475449444,0.831864127708133,0.0235276240146103
"Actinopterygii","Salmoniformes","Salmonidae","Oncorhynchus","Oncorhynchus gorbuscha","species","juvenile",0,250,0.5,9.3,3.3,"epipelagic",0,1,1,0,0,"coastal",0,0,1,0,0,0,1,0,1,"fusiform",NA,45,0,0,0,0,0,1,1,0,"schooling",0,0,1,NA,"NE",0,0,3.6505225,19.28,5.30580909090909,4.00069666666667,19.28,5.45021111111111,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Salmoniformes","Salmonidae","Oncorhynchus","Oncorhynchus gorbuscha","species","larva",NA,NA,NA,NA,NA,"epipelagic",0,1,1,0,0,"freshwater",0,0,0,0,0,0,0,1,1,"fusiform",1.89,NA,0,0,0,0,0,0,0,0,"schooling",0,0,1,NA,"NE",0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Salmoniformes","Salmonidae","Oncorhynchus","Oncorhynchus keta","species","adult",0,250,1.1,8.3,3.3,"epipelagic",0,1,1,0,0,"coastal",0,0,1,0,0,0,1,0,1,"fusiform",60,100,0,0,0,0,1,0,1,0,"schooling",0,0,1,3.7,"NE",1,1,4.26304347826087,14.936,4.77774,4.42045454545454,14.97,5.00206666666667,4.54180605509257,3.83811014377824,2.45209416082971,2.08374136799069,0.845816270311464,0.0258045858050093
"Actinopterygii","Salmoniformes","Salmonidae","Oncorhynchus","Oncorhynchus keta","species","juvenile",0,250,1.1,8.3,3.3,"epipelagic",0,1,1,0,0,"coastal",0,0,1,0,0,0,1,0,1,"fusiform",NA,60,0,0,0,0,1,1,1,0,"schooling",0,0,1,NA,"NE",0,0,4.26304347826087,14.936,4.77774,4.42045454545454,14.97,5.00206666666667,7.36171227974507,6.21168331004397,3.70287830216173,3.12442356813468,0.843782407407407,0.0665185185185185
"Actinopterygii","Salmoniformes","Salmonidae","Oncorhynchus","Oncorhynchus kisutch","species","adult",0,250,1,8.9,3.9,"epipelagic",0,1,1,0,0,"coastal",0,0,1,0,0,0,0,0,1,"fusiform",61,108,0,0,0,0,0,1,1,0,"schooling",0,1,1,4.2,"NE",1,1,2.82,12.2466666666667,4.859329849,2.82,12.2466666666667,4.859329849,4.2247287370212,3.59473184456568,2.80280152156015,2.38462515455462,0.847507435072521,0.0281589901110185
"Actinopterygii","Salmoniformes","Salmonidae","Oncorhynchus","Oncorhynchus kisutch","species","juvenile",0,250,1,8.9,3.9,"epipelagic",0,1,1,0,0,"coastal",0,0,1,0,0,0,1,0,1,"fusiform",NA,61,0,0,0,0,0,1,1,0,"schooling",0,1,1,NA,"NE",0,0,2.82,12.2466666666667,4.859329849,2.82,12.2466666666667,4.859329849,4.85989962011719,3.99764494917634,3.31999397902005,2.72944633630433,0.8223284817841,0.0766775389964743
"Actinopterygii","Salmoniformes","Salmonidae","Oncorhynchus","Oncorhynchus kisutch","species","larva",NA,NA,NA,NA,NA,"epipelagic",0,1,1,0,0,"freshwater",0,0,0,0,0,0,0,1,1,"elongated",NA,NA,0,0,0,0,0,0,0,0,"schooling",0,0,1,NA,"NE",0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Salmoniformes","Salmonidae","Oncorhynchus","Oncorhynchus mykiss","species","adult",0,200,1.3,10,5.4,"epipelagic",0,1,1,0,0,"continental shelf",0,0,0,1,0,0,0,0,1,"fusiform",17.4882206225311,122,0,0,0,0,1,1,1,0,"solitary",1,0,0,4.1,"NE",1,1,6.07580366666667,NA,4.61,NA,NA,4.61,4.75509943553876,4.03842322852284,3.22593538110212,2.75528158320782,0.849142992905058,0.0230467883678757
"Actinopterygii","Salmoniformes","Salmonidae","Oncorhynchus","Oncorhynchus mykiss","species","juvenile",0,200,1.3,10,5.4,"epipelagic",0,1,1,0,0,"coastal",0,0,1,0,0,0,1,0,1,"fusiform",NA,18.7704852779263,0,0,0,0,1,0,0,0,"shoaling",0,1,0,NA,"NE",0,0,6.07580366666667,NA,4.61,NA,NA,4.61,4.98441083752955,3.94087402843577,3.47072745965724,2.76416408075846,0.791135646208533,0.0559279981495239
"Actinopterygii","Salmoniformes","Salmonidae","Oncorhynchus","Oncorhynchus nerka","species","adult",0,250,1,8.4,4.2,"epipelagic",0,1,1,0,0,"coastal",0,0,1,0,0,0,0,0,1,"fusiform",60,84,0,0,0,0,0,1,1,0,"schooling",0,0,1,3.5,"LC",1,1,6.72850555555556,13.878,5.66932,3.39662,12.7475,5.625585,4.19808188070801,3.58154078523842,2.91506432472398,2.48544338183765,0.852702566300841,0.0251604664829847
"Actinopterygii","Salmoniformes","Salmonidae","Oncorhynchus","Oncorhynchus nerka","species","juvenile",0,250,1,8.4,4.2,"epipelagic",0,1,1,0,0,"coastal",0,0,1,0,0,1,1,0,1,"elongated",7.5,60,0,0,0,0,1,0,0,0,"schooling",0,0,1,NA,"LC",0,0,6.72850555555556,13.878,5.66932,3.39662,12.7475,5.625585,5.29349969556802,4.06221317508929,2.58797760796161,1.98600497600853,0.76739650679311,0.0515019690919516
"Actinopterygii","Salmoniformes","Salmonidae","Oncorhynchus","Oncorhynchus nerka","species","larva",NA,NA,NA,NA,NA,"epipelagic",0,1,1,0,0,"freshwater",0,0,0,0,0,0,0,1,1,"elongated",NA,NA,0,0,0,0,0,0,0,0,"schooling",0,0,1,NA,"LC",0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Salmoniformes","Salmonidae","Oncorhynchus","Oncorhynchus tshawytscha","species","adult",0,375,0.7,8,3.5,"epipelagic",0,1,1,0,0,"coastal",0,0,1,0,0,0,0,0,1,"fusiform",82.2,150,0,0,0,0,1,1,1,0,"schooling",0,0,1,4.4,"NE",1,1,2.93,12.6933333333333,4.30108225111111,2.632,12.6933333333333,4.30108225111111,4.03374342444878,3.44506178102801,2.66459136337205,2.27516142071443,0.854081272210062,0.0234086864056382
"Actinopterygii","Salmoniformes","Salmonidae","Oncorhynchus","Oncorhynchus tshawytscha","species","juvenile",0,375,0.7,8,3.5,"epipelagic",0,1,1,0,0,"coastal",0,0,1,0,0,0,0,0,1,"fusiform",NA,82.2,0,0,0,0,1,1,1,0,"shoaling",0,1,0,NA,"NE",0,0,2.93,12.6933333333333,4.30108225111111,2.632,12.6933333333333,4.30108225111111,4.99439395496171,3.96467801951133,3.61077698964917,2.87704145980478,0.793592098831277,0.061119537166167
"Actinopterygii","Salmoniformes","Salmonidae","Oncorhynchus","Oncorhynchus tshawytscha","species","larva",NA,NA,NA,NA,NA,"epipelagic",0,1,1,0,0,"freshwater",0,0,0,0,0,0,0,1,1,"elongated",NA,NA,0,0,0,0,0,0,0,0,"schooling",0,0,1,NA,"NE",0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Cephalopoda","Oegopsida","Onychoteuthidae","Onychoteuthis","Onychoteuthis banksii","species","adult",0,800,7.6,23,14.3,"epipelagic",0,0,1,1,1,"oceanic",0,0,0,0,0,1,1,0,1,"fusiform",7.27286926159657,11.6365908185545,0,0,0,0,1,0,0,1,"schooling",0,0,1,3.79,"DD",0,0,NA,NA,4.4,NA,NA,NA,5.76767077772146,3.83741036398791,2.00323953818165,1.36833398532977,0.687486577876746,0.0535882740658819
"Cephalopoda","Oegopsida","Onychoteuthidae","Onychoteuthis","Onychoteuthis banksii","species","juvenile",0,800,7.6,23,14.3,"epipelagic",0,0,1,1,1,"oceanic",0,0,0,0,0,1,1,0,1,"fusiform",4.92469081196133,8.20781801993554,0,0,0,0,1,0,0,1,"schooling",0,0,1,NA,"DD",0,0,NA,NA,4.4,NA,NA,NA,-9999,-9999,-9999,-9999,-9999,-9999
"Cephalopoda","Oegopsida","Onychoteuthidae","Onychoteuthis","Onychoteuthis banksii","species","larva",NA,NA,NA,NA,NA,"epipelagic",0,0,1,0,0,"oceanic",0,0,0,0,0,1,0,0,1,"fusiform",NA,NA,0,0,0,1,0,0,0,0,"schooling",0,0,1,NA,"DD",0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
