"class","order","family","genus","sci_name","alt_names","tax_level","life_stage","trait_note","trait_confidence","depth_min","depth_max","temp_min","temp_max","temp_mean","vert_habitat","vert_habitat_2","vert_habitat_3","vert_ordinal","vert_benthic","vert_demersal","vert_epipelagic","vert_mesopelagic","vert_bathypelagic","horz_habitat","horz_habitat_2","horz_habitat_3","horz_ordinal","horz_intertidal","horz_reef","horz_coastal","horz_continental_shelf","horz_continental_slope","horz_oceanic","habitat_note","habitat_note2","habitat_ref","habitat_url","habitat_ref2","habitat_url2","habitat_ref3","habitat_url3","habitat_ref4","habitat_url4","DemersPelag","diel_migrant","diel_note","diel_note2","diel_ref","diel_url","diel_ref2","diel_url2","diel_ref3","diel_url3","refuge","refuge_note","refuge_ref","refuge_url","refuge_ref2","refuge_url2","refuge_ref3","refuge_url3","refuge_ref4","refuge_url4","season_migrant","season_note","season_ref","season_url","season_ref2","season_url2","season_ref3","season_url3","AnaCat","gregarious_original","gregarious","gregarious_2","gregarious_3","gregarious_ordinal","gregarious_solitary","gregarious_shoaling","gregarious_schooling","gregarious_note","gregarious_ref","gregarious_url","gregarious_ref2","gregarious_url2","gregarious_ref3","gregarious_url3","addl_ref","addl_url","addl_ref2","addl_url2","addl_ref3","addl_url3","addl_ref4","addl_url4"
"Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes","Sebastes rastrelliger","Sebastes rastrelliger; Sebastes (Pteropodus) rastrelliger (Jordan & Gilbert, 1880)· accepted, alternate representation; Sebastichthys rastrelliger Jordan & Gilbert, 1881","species","juvenile","almost nothing known","low",0,46,12.2,18.2,15.4,"epipelagic","demersal",NA,3,0,1,1,0,0,"intertidal","coastal",NA,1,1,0,1,0,0,0,NA,NA,"National Marine Fisheries Service. Essential Fish Habitat Designation and Minimization of Adverse Impacts: Final Environmental Impact Statement. Pacific Coast Groundfish Fishery Management Plan (2005).","https://media.fisheries.noaa.gov/2022-04/groundfish-feis-2005.pdf",NA,NA,NA,NA,NA,NA,"demersal",0,"demersal, so unlikely",NA,"Froese, R. & Pauly, D. FishBase. FishBase https://www.fishbase.se/search.php (2023).","https://www.fishbase.se/summary/Sebastes-rastrelliger.html",NA,NA,NA,NA,1,"found in kelp beds","National Marine Fisheries Service. Essential Fish Habitat Designation and Minimization of Adverse Impacts: Final Environmental Impact Statement. Pacific Coast Groundfish Fishery Management Plan (2005).","https://media.fisheries.noaa.gov/2022-04/groundfish-feis-2005.pdf",NA,NA,NA,NA,NA,NA,1,"""Young-of-the-year grass rockfish appear in shallow water during the spring and summer (Love 1996) and recruit to hard substrata, including artificial reefs""","National Marine Fisheries Service. Essential Fish Habitat Designation and Minimization of Adverse Impacts: Final Environmental Impact Statement. Pacific Coast Groundfish Fishery Management Plan (2005).","https://media.fisheries.noaa.gov/2022-04/groundfish-feis-2005.pdf",NA,NA,NA,NA,NA,"planktonic","schooling",NA,NA,3,0,0,1,"assuming same as adults",NA,NA,NA,NA,NA,NA,"Froese, R. & Pauly, D. FishBase. FishBase https://www.fishbase.se/search.php (2023).","https://www.fishbase.se/summary/Sebastes-rastrelliger.html","National Marine Fisheries Service. Essential Fish Habitat Designation and Minimization of Adverse Impacts: Final Environmental Impact Statement. Pacific Coast Groundfish Fishery Management Plan (2005).","https://media.fisheries.noaa.gov/2022-04/groundfish-feis-2005.pdf",NA,NA,NA,NA
"Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes","Sebastes entomelas","Sebastes entomelas","species","juvenile","almost nothing known","low",0,549,3.4,8.6,5.6,"epipelagic",NA,NA,3,0,0,1,0,0,"continental shelf","coastal",NA,4,0,0,1,1,0,0,NA,NA,"National Marine Fisheries Service. Essential Fish Habitat Designation and Minimization of Adverse Impacts: Final Environmental Impact Statement. Pacific Coast Groundfish Fishery Management Plan (2005).","https://media.fisheries.noaa.gov/2022-04/groundfish-feis-2005.pdf",NA,NA,NA,NA,NA,NA,"pelagic-neritic",0,"Similarly, juveniles are reported to inhabit rocky areas containing macro algae during the night, and the water column during the day",NA,"National Marine Fisheries Service. Essential Fish Habitat Designation and Minimization of Adverse Impacts: Final Environmental Impact Statement. Pacific Coast Groundfish Fishery Management Plan (2005).","https://media.fisheries.noaa.gov/2022-04/groundfish-feis-2005.pdf",NA,NA,NA,NA,0,"pelagic","National Marine Fisheries Service. Essential Fish Habitat Designation and Minimization of Adverse Impacts: Final Environmental Impact Statement. Pacific Coast Groundfish Fishery Management Plan (2005).","https://media.fisheries.noaa.gov/2022-04/groundfish-feis-2005.pdf",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"schooling","schooling",NA,NA,3,0,0,1,NA,"National Marine Fisheries Service. Essential Fish Habitat Designation and Minimization of Adverse Impacts: Final Environmental Impact Statement. Pacific Coast Groundfish Fishery Management Plan (2005).","https://media.fisheries.noaa.gov/2022-04/groundfish-feis-2005.pdf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes","Sebastes pinniger","Sebastes pinniger; Sebastes (Rosicola) pinniger (Gill, 1864)· accepted, alternate representation; Sebastichthys pinniger (Gill, 1864); Sebastodes pinniger (Gill, 1864); Sebastosomus pinniger Gill, 1865","species","juvenile","species level info, but not a lot out there","medium",0,838,4.7,8.3,5.9,"epipelagic",NA,NA,3,0,0,1,0,0,"continental slope","coastal","intertidal",5,1,0,1,0,1,0,"""pelagic juveniles occur mostly beyond the continental shelf""",NA,"National Marine Fisheries Service. Essential Fish Habitat Designation and Minimization of Adverse Impacts: Final Environmental Impact Statement. Pacific Coast Groundfish Fishery Management Plan (2005).","https://media.fisheries.noaa.gov/2022-04/groundfish-feis-2005.pdf",NA,NA,NA,NA,NA,NA,"demersal",1,"""Juveniles have been reported to be associated with rocky sandy areas during the day, and with sand flats during the night""",NA,"National Marine Fisheries Service. Essential Fish Habitat Designation and Minimization of Adverse Impacts: Final Environmental Impact Statement. Pacific Coast Groundfish Fishery Management Plan (2005).","https://media.fisheries.noaa.gov/2022-04/groundfish-feis-2005.pdf",NA,NA,NA,NA,1,"pelagic, but sometimes associated with floating algae","National Marine Fisheries Service. Essential Fish Habitat Designation and Minimization of Adverse Impacts: Final Environmental Impact Statement. Pacific Coast Groundfish Fishery Management Plan (2005).","https://media.fisheries.noaa.gov/2022-04/groundfish-feis-2005.pdf",NA,NA,NA,NA,NA,NA,1,"move deeper with age, but unclear if seasonal","National Marine Fisheries Service. Essential Fish Habitat Designation and Minimization of Adverse Impacts: Final Environmental Impact Statement. Pacific Coast Groundfish Fishery Management Plan (2005).","https://media.fisheries.noaa.gov/2022-04/groundfish-feis-2005.pdf",NA,NA,NA,NA,NA,"loose aggregation","shoaling",NA,NA,2,0,1,0,NA,"National Marine Fisheries Service. Essential Fish Habitat Designation and Minimization of Adverse Impacts: Final Environmental Impact Statement. Pacific Coast Groundfish Fishery Management Plan (2005).","https://media.fisheries.noaa.gov/2022-04/groundfish-feis-2005.pdf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes","Sebastes jordani","Sebastes jordani","species","larva","almost nothing known","low",NA,NA,NA,NA,NA,"epipelagic",NA,NA,3,0,0,1,0,0,"continental shelf","coastal",NA,4,0,0,1,1,0,0,NA,NA,"National Marine Fisheries Service. Essential Fish Habitat Designation and Minimization of Adverse Impacts: Final Environmental Impact Statement. Pacific Coast Groundfish Fishery Management Plan (2005).","https://media.fisheries.noaa.gov/2022-04/groundfish-feis-2005.pdf",NA,NA,NA,NA,NA,NA,"demersal",1,"shortbelly rockfish larvae made diurnal vertical migrations, with highest catches occurring at night",NA,"Pacific Fishery Managment Council. Essential Fish Habitat Designation and Minimization of Adverse Impacts: Final Environmental Impact Statement. Pacific Coast Groundfish Fishery Management Plan 5, 1–266 (2005).",NA,NA,NA,NA,NA,0,"pelagic","National Marine Fisheries Service. Essential Fish Habitat Designation and Minimization of Adverse Impacts: Final Environmental Impact Statement. Pacific Coast Groundfish Fishery Management Plan (2005).","https://media.fisheries.noaa.gov/2022-04/groundfish-feis-2005.pdf",NA,NA,NA,NA,NA,NA,1,"spawn from January-April and larvae are planktonic",NA,NA,NA,NA,NA,NA,NA,"planktonic","schooling",NA,NA,3,0,0,1,NA,NA,NA,NA,NA,NA,NA,"National Marine Fisheries Service. Essential Fish Habitat Designation and Minimization of Adverse Impacts: Final Environmental Impact Statement. Pacific Coast Groundfish Fishery Management Plan (2005).","https://media.fisheries.noaa.gov/2022-04/groundfish-feis-2005.pdf",NA,NA,NA,NA,NA,NA
"Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes","Sebastes melanostomus","Sebastes melanostomus; Sebastes (Sebastes incertae sedis) melanostomus (Eigenmann & Eigenmann, 1890)· accepted, alternate representation; Sebastichthys introniger Gilbert, 1890 (ambiguous synonym); Sebastichthys rupestris Gilbert, 1890 (synonym); Sebastodes melanostomus Eigenmann & Eigenmann, 1892","species","larva","almost nothing known","low",NA,NA,NA,NA,NA,"epipelagic",NA,NA,3,0,0,1,0,0,"coastal",NA,NA,3,0,0,1,0,0,0,NA,NA,"National Marine Fisheries Service. Essential Fish Habitat Designation and Minimization of Adverse Impacts: Final Environmental Impact Statement. Pacific Coast Groundfish Fishery Management Plan (2005).","https://media.fisheries.noaa.gov/2022-04/groundfish-feis-2005.pdf",NA,NA,NA,NA,NA,NA,"bathydemersal",1,NA,NA,"Petersen, C. H., Drake, P. T., Edwards, C. A. & Ralston, S. A numerical study of inferred rockfish (Sebastes spp.) larval dispersal along the central California coast. Fisheries Oceanography 19, 21–41 (2010).","10.1111/j.1365-2419.2009.00526.x",NA,NA,NA,NA,0,"pelagic","Froese, R. & Pauly, D. FishBase. FishBase https://www.fishbase.se/search.php (2023).","https://www.fishbase.se/summary/Sebastes-melanostomus.html",NA,NA,NA,NA,NA,NA,1,"spawn seasonally and larvae drift","National Marine Fisheries Service. Essential Fish Habitat Designation and Minimization of Adverse Impacts: Final Environmental Impact Statement. Pacific Coast Groundfish Fishery Management Plan (2005).","https://media.fisheries.noaa.gov/2022-04/groundfish-feis-2005.pdf",NA,NA,NA,NA,NA,"planktonic","schooling",NA,NA,3,0,0,1,NA,"Froese, R. & Pauly, D. FishBase. FishBase https://www.fishbase.se/search.php (2023).","https://www.fishbase.se/summary/Sebastes-melanostomus.html",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes","Sebastes mystinus","Sebastes mystinus; Sebastes (Sebastosomus) mystinus (Jordan & Gilbert, 1881)· accepted, alternate representation; Sebastichthys mystinus Jordan & Gilbert, 1881; Sebastodes mystinus (Jordan & Gilbert, 1881)","species","larva","almost nothing known","low",NA,NA,NA,NA,NA,"epipelagic",NA,NA,3,0,0,1,0,0,"coastal",NA,NA,3,0,0,1,0,0,0,NA,NA,"National Marine Fisheries Service. Essential Fish Habitat Designation and Minimization of Adverse Impacts: Final Environmental Impact Statement. Pacific Coast Groundfish Fishery Management Plan (2005).","https://media.fisheries.noaa.gov/2022-04/groundfish-feis-2005.pdf",NA,NA,NA,NA,NA,NA,"reef-associated",1,NA,NA,"Petersen, C. H., Drake, P. T., Edwards, C. A. & Ralston, S. A numerical study of inferred rockfish (Sebastes spp.) larval dispersal along the central California coast. Fisheries Oceanography 19, 21–41 (2010).","10.1111/j.1365-2419.2009.00526.x",NA,NA,NA,NA,0,"pelagic","Froese, R. & Pauly, D. FishBase. FishBase https://www.fishbase.se/search.php (2023).","https://www.fishbase.se/summary/Sebastes-mystinus.html",NA,NA,NA,NA,NA,NA,1,"spawn seasonally and larvae drift","National Marine Fisheries Service. Essential Fish Habitat Designation and Minimization of Adverse Impacts: Final Environmental Impact Statement. Pacific Coast Groundfish Fishery Management Plan (2005).","https://media.fisheries.noaa.gov/2022-04/groundfish-feis-2005.pdf",NA,NA,NA,NA,NA,"planktonic","schooling",NA,NA,3,0,0,1,NA,"Froese, R. & Pauly, D. FishBase. FishBase https://www.fishbase.se/search.php (2023).","https://www.fishbase.se/summary/Sebastes-mystinus.html",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes","Sebastes paucispinis","Sebastes paucispinis; Sebastes (Sebastodes) paucispinis Ayres, 1854· accepted, alternate representation; Sebastodes paucispinis (Ayres, 1854)","species","larva","species level info, but not a lot out there","medium",NA,NA,NA,NA,NA,"epipelagic",NA,NA,3,0,0,1,0,0,"continental shelf",NA,NA,4,0,0,0,1,0,0,NA,NA,"National Marine Fisheries Service. Essential Fish Habitat Designation and Minimization of Adverse Impacts: Final Environmental Impact Statement. Pacific Coast Groundfish Fishery Management Plan (2005).","https://media.fisheries.noaa.gov/2022-04/groundfish-feis-2005.pdf",NA,NA,NA,NA,NA,NA,"reef-associated",1,NA,NA,"Petersen, C. H., Drake, P. T., Edwards, C. A. & Ralston, S. A numerical study of inferred rockfish (Sebastes spp.) larval dispersal along the central California coast. Fisheries Oceanography 19, 21–41 (2010).","10.1111/j.1365-2419.2009.00526.x",NA,NA,NA,NA,0,"pelagic","Froese, R. & Pauly, D. FishBase. FishBase https://www.fishbase.se/search.php (2023).","https://www.fishbase.se/summary/Sebastes-paucispinis.html",NA,NA,NA,NA,NA,NA,0,"spawning occurs ""almost year round""","National Marine Fisheries Service. Essential Fish Habitat Designation and Minimization of Adverse Impacts: Final Environmental Impact Statement. Pacific Coast Groundfish Fishery Management Plan (2005).","https://media.fisheries.noaa.gov/2022-04/groundfish-feis-2005.pdf",NA,NA,NA,NA,NA,"planktonic","schooling",NA,NA,3,0,0,1,NA,"Froese, R. & Pauly, D. FishBase. FishBase https://www.fishbase.se/search.php (2023).","https://www.fishbase.se/summary/Sebastes-paucispinis.html",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Actinopterygii","Clupeiformes","Clupeidae","Alosa","Alosa sapidissima","Alosa sapidissima; Alosa praestabilis DeKay, 1842; Clupea indigena Mitchill, 1814; Clupea sapidissima Wilson, 1811","species","adult","decent - species level info","high",0,250,0.5,11.5,5.6,"epipelagic","mesopelagic",NA,3,0,0,1,1,0,"continental shelf","freshwater","coastal",4,0,0,1,1,0,0,NA,NA,"Neves, R. J. & Depres, L. The oceanic migration of American Shad Alosa sapidissima, along the Atlantic coast. Fishery Bulletin 77, 199–212 (1979).","https://books.google.ca/books?id=XVKh-Q1oiXsC",NA,NA,NA,NA,NA,NA,"pelagic-neritic",1,"""During this period of active feeding, shad are verticl migrators and follow the diel movements of zooplankton in the water column.""",NA,"Neves, R. J. & Depres, L. The oceanic migration of American Shad Alosa sapidissima, along the Atlantic coast. Fishery Bulletin 77, 199–212 (1979).","https://books.google.ca/books?id=XVKh-Q1oiXsC",NA,NA,NA,NA,0,"pelagic","Froese, R. & Pauly, D. FishBase. FishBase https://www.fishbase.se/search.php (2023).","https://www.fishbase.se/summary/Alosa-sapidissima.html",NA,NA,NA,NA,NA,NA,1,"""returning to freshwater streams to breed""","Froese, R. & Pauly, D. FishBase. FishBase https://www.fishbase.se/search.php (2023).","https://www.fishbase.se/summary/Alosa-sapidissima.html",NA,NA,NA,NA,"anadromous","schooling; spawning in pairs","schooling","shoaling",NA,3,0,1,1,NA,"Froese, R. & Pauly, D. FishBase. FishBase https://www.fishbase.se/search.php (2023).","https://www.fishbase.se/summary/Alosa-sapidissima.html",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes","Sebastes maliger",NA,"species","juvenile","almost nothing known","low",0,274,6.3,11.1,9,"epipelagic","demersal",NA,3,0,1,1,0,0,"reef-associated","continental shelf",NA,2,0,1,0,1,0,0,NA,NA,"NOAA Fisheries Archive. NOAA Fisheries - Archive https://archive.fisheries.noaa.gov/ (2023).","https://apps-afsc.fisheries.noaa.gov/Publications/AFSC-TM/NOAA-TM-AFSC-95.pdf",NA,NA,NA,NA,NA,NA,NA,0,"Unlikely given information for this species",NA,"Auth, T. D., Brodeur, R. D. & Fisher, K. M. Diel variation in vertical distribution of an offshore icthyoplankon community off the Oregon coast. Fishery Bulletin 105, 313–326 (2007).","https://aquadocs.org/bitstream/handle/1834/25517/auth_Fish_Bull_2007.pdf?sequence=1&isAllowed=y",NA,NA,NA,NA,1,"initially pelagic then associate with benthos","Rooper, C. N., Boldt, J. L. & Zimmermann, M. An assessment of juvenile Pacific Ocean perch (Sebastes alutus) habitat use in a deepwater nursery. Estuarine, Coastal and Shelf Science 75, 371–380 (2007).","10.1016/j.ecss.2007.05.006",NA,NA,NA,NA,NA,NA,1,"They move from artificial reefs to low-relief reefs during the summer and return to artificial reefs in the fall when kelp disappears on low-relief reefs","McCain, B. B., Miller, S. D. & Wakefield, W. W. Pacific Coast Groundfish Fishery Management Plan. Appendix B2. Life history, geographical distribution, and habitat associations of 82 West Coast groundfish species: a literature review. National Marine Fisheries Service 1–268 (2005).",NA,NA,NA,NA,NA,NA,"solitary","solitary","shoaling",NA,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,"Froese, R. & Pauly, D. FishBase. FishBase https://www.fishbase.se/search.php (2023).","https://www.fishbase.se/summary/Sebastes-maliger.html","Fisheries and Oceans Canada (DFO). Government of Canada, Fisheries and Oceans Canada https://www.dfo-mpo.gc.ca/index-eng.html (2023).","https://species-registry.canada.ca/index-en.html#/species/1062-741",NA,NA,NA,NA
"Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes","Sebastes brevispinis",NA,"species","juvenile","almost nothing known","low",0,375,4.1,8.6,5.8,"epipelagic","demersal",NA,3,0,1,1,0,0,"continental shelf","coastal",NA,4,0,0,1,1,0,0,NA,NA,"NOAA Fisheries Archive. NOAA Fisheries - Archive https://archive.fisheries.noaa.gov/ (2023).","https://apps-afsc.fisheries.noaa.gov/Publications/AFSC-TM/NOAA-TM-AFSC-95.pdf",NA,NA,NA,NA,NA,NA,"demersal",0,"In rockfishes of the genus Sebastes, however, the majority of studies have revealed a dependence on hard bottom substrates, often with substantial vertical relief",NA,"Brodeur, R. D. & Pearcy, W. G. Food habits and dietary overlap of some shelf rockfishes (genus Sebastes) from the Northeastern Pacific Ocean. Fishery Bulletin 82, 269–293 (1984).","https://spo.nmfs.noaa.gov/sites/default/files/pdf-content/fish-bull/brodeur.pdf","Brodeur, R. D. Habitat-specific distribution of Pacific ocean perch (Sebastes alutus) in Pribilof Canyon, Bering Sea. Continental Shelf Research 21, 207–224 (2001).","10.1016/S0278-4343(00)00083-2",NA,NA,1,"initially pelagic then associate with benthos","Rooper, C. N., Boldt, J. L. & Zimmermann, M. An assessment of juvenile Pacific Ocean perch (Sebastes alutus) habitat use in a deepwater nursery. Estuarine, Coastal and Shelf Science 75, 371–380 (2007).","10.1016/j.ecss.2007.05.006",NA,NA,NA,NA,NA,NA,1,"seasonal parturition","Carlson, H. R. & Straty, R. R. Habitat and Nursery Grounds of Pacific Rockfish, Sebastes spp., in Rocky Coastal Areas of Southeastern Alaska. Marine Fisheries Review 43, 13–19 (1981).","https://spo-nmfs-noaa-gov.login.ezproxy.library.ualberta.ca/sites/default/files/pdf-content/MFR/mfr437/mfr4372.pdf",NA,NA,NA,NA,NA,"loose aggregations","shoaling","schooling",NA,2,0,1,1,"Subadults and adults are found on a variety of rocky-bottom habitats, and form loose aggregations over various rocky-bottom habitats (Love et al. 2002, Johnson et al. 2003)","Love, M. S., Yoklavich, M. & Thorsteinson, L. K. The Rockfishes of the Northeast Pacific. University of California Press 1–472 (2002).","https://books.google.ca/books?hl=en&lr=&id=DA9sxkan-rgC&oi=fnd&pg=PP10&dq=Sebastes+brevispinis+Love&ots=tyaWU3dUYF&sig=stosRJQ_Yti9dV29CoGr-FtQNnY&redir_esc=y#v=onepage&q=Sebastes%20brevispinis%20Love&f=false","Johnson, S. W., Murphy, M. L. & Csepp, D. J. Distribution, Habitat, and Behavior of Rockfishes, Sebastes spp., in Nearshore Waters of Southeastern Alaska: Observations From a Remotely Operated Vehicle. Environmental Biology of Fishes 66, 259–270 (2003).","10.1023/A:1023981908146",NA,NA,"Froese, R. & Pauly, D. FishBase. FishBase https://www.fishbase.se/search.php (2023).","https://www.fishbase.se/summary/Sebastes-brevispinis.html","Alaska Fisheries Science Center. NOAA Fisheries https://www.fisheries.noaa.gov/region/alaska (2023).","https://www.afsc.noaa.gov/rockfish-game/description/silvergray.htm",NA,NA,NA,NA
